booking_id,date,slot_time,customer_id,crew_id,zone,area,lat,lng,slot_type,items,vehicle_size,list_price,total_price,is_weekend,status
B015116,2024-10-21,17:00,U02346,C09,north,Udyog Vihar,28.50327,77.0712,subscription,subscription|wax_polish|tyre_dressing,suv,299.0,798.0,0,completed
B015117,2024-10-21,18:00,U00087,C10,north,Golf Course Road,28.44466,77.08707,subscription,subscription,sedan,299.0,299.0,0,completed
B015118,2024-10-21,16:00,U00354,C07,north,Udyog Vihar,28.49977,77.07645,exterior,exterior,hatchback,349.0,349.0,0,completed
B015119,2024-10-21,14:00,U00661,C08,south,Sohna Road,28.39658,77.03274,exterior,exterior|tyre_dressing,suv,349.0,448.0,0,completed
B015120,2024-10-21,11:00,U00203,C06,north,Cyber Hub,28.47527,77.0916,subscription,subscription,sedan,299.0,299.0,0,completed
B015121,2024-10-21,18:30,U01886,C07,west,Sector 14,28.49563,77.00817,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015122,2024-10-21,09:00,U00282,C08,north,Cyber Hub,28.48614,77.1,subscription,subscription|wax_polish|engine_bay,suv,299.0,1049.0,0,completed
B015123,2024-10-21,15:30,U01357,C01,north,Golf Course Road,28.42285,77.10182,exterior,exterior|interior_clean|tyre_dressing|pet_hair,suv,349.0,848.0,0,completed
B015124,2024-10-21,17:00,U00545,C11,north,DLF Phase 3,28.4832,77.09137,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015125,2024-10-21,10:00,U00527,C06,south,Sohna Road,28.41582,77.02485,subscription,subscription,sedan,299.0,299.0,0,completed
B015126,2024-10-21,16:00,U00424,C09,south,Manesar,28.36898,76.94165,subscription,subscription,hatchback,299.0,299.0,0,completed
B015127,2024-10-22,08:30,U00486,C06,north,DLF Phase 3,28.48658,77.08708,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015128,2024-10-22,13:30,U02295,C10,west,Palam Vihar,28.52914,77.01922,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
B015129,2024-10-22,11:30,U00090,C05,north,Udyog Vihar,28.49729,77.10808,exterior,exterior,suv,349.0,349.0,0,completed
B015130,2024-10-22,16:00,U02407,C02,south,Sohna Road,28.41074,77.03192,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B015131,2024-10-22,13:00,U00204,C08,north,Udyog Vihar,28.50585,77.08202,interior,interior,sedan,399.0,399.0,0,completed
B015132,2024-10-22,12:00,U02554,C05,north,Golf Course Road,28.43941,77.08995,exterior,exterior,sedan,349.0,349.0,0,no_show
B015133,2024-10-22,12:30,U01048,C07,north,Cyber Hub,28.47924,77.08534,subscription,subscription,sedan,299.0,299.0,0,completed
B015134,2024-10-22,12:30,U01646,C06,east,Sector 56,28.44779,77.09522,exterior,exterior,hatchback,349.0,349.0,0,completed
B015135,2024-10-22,08:00,U02575,C11,north,Golf Course Road,28.43439,77.11488,interior,interior,hatchback,399.0,399.0,0,no_show
B015136,2024-10-22,09:30,U02230,C06,north,DLF Phase 3,28.50728,77.08008,subscription,subscription|tyre_dressing|engine_bay,suv,299.0,748.0,0,completed
B015137,2024-10-22,18:00,U01154,C07,north,Cyber Hub,28.49134,77.09483,subscription,subscription,sedan,299.0,299.0,0,completed
B015138,2024-10-22,12:30,U02168,C01,north,Golf Course Road,28.43399,77.07801,interior,interior,sedan,399.0,399.0,0,completed
B015139,2024-10-22,09:00,U01117,C02,west,Palam Vihar,28.491,77.04558,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B015140,2024-10-22,08:00,U01229,C01,east,Sector 56,28.40735,77.10051,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B015141,2024-10-22,13:00,U00403,C09,north,DLF Phase 3,28.48639,77.10009,subscription,subscription|tyre_dressing|engine_bay,sedan,299.0,748.0,0,completed
B015142,2024-10-22,15:00,U01194,C11,west,Palam Vihar,28.5332,77.01679,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B015143,2024-10-22,18:30,U01381,C02,north,Cyber Hub,28.49069,77.07418,subscription,subscription,sedan,299.0,299.0,0,completed
B015144,2024-10-22,10:00,U02376,C04,west,Sector 14,28.47289,77.02962,subscription,subscription|interior_clean|wax_polish|tyre_dressing,hatchback,299.0,1048.0,0,completed
B015145,2024-10-22,12:30,U02079,C11,north,Cyber Hub,28.48753,77.09203,interior,interior|tyre_dressing,sedan,399.0,498.0,0,no_show
B015146,2024-10-22,10:00,U00991,C03,south,Sohna Road,28.40484,77.04631,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B015147,2024-10-22,10:00,U01069,C09,north,Golf Course Road,28.45147,77.09652,subscription,subscription,hatchback,299.0,299.0,0,completed
B015148,2024-10-22,14:00,U00427,C08,south,Manesar,28.35959,76.95117,subscription,subscription,sedan,299.0,299.0,0,completed
B015149,2024-10-22,09:30,U01526,C01,west,Sector 14,28.4625,77.05211,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B015150,2024-10-22,11:00,U02240,C05,north,Golf Course Road,28.45658,77.0982,exterior,exterior,suv,349.0,349.0,0,no_show
B015151,2024-10-22,12:30,U02434,C01,north,DLF Phase 3,28.48983,77.09539,subscription,subscription,hatchback,299.0,299.0,0,completed
B015152,2024-10-22,08:00,U00911,C03,north,Golf Course Road,28.44965,77.11611,interior,interior,hatchback,399.0,399.0,0,completed
B015153,2024-10-22,13:30,U00017,C10,north,Golf Course Road,28.41953,77.11136,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B015154,2024-10-22,15:00,U00136,C08,north,Cyber Hub,28.51263,77.08057,exterior,exterior|tyre_dressing,suv,349.0,448.0,0,completed
B015155,2024-10-22,14:30,U02411,C06,north,DLF Phase 3,28.48958,77.11501,full_detail,full_detail,suv,999.0,999.0,0,completed
B015156,2024-10-22,10:30,U00354,C08,north,Udyog Vihar,28.49977,77.07645,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B015157,2024-10-22,16:00,U01638,C10,north,Udyog Vihar,28.49293,77.07845,subscription,subscription,hatchback,299.0,299.0,0,completed
B015158,2024-10-22,18:00,U00438,C05,north,Cyber Hub,28.48896,77.1142,subscription,subscription,sedan,299.0,299.0,0,no_show
B015159,2024-10-23,08:30,U02119,C10,north,Udyog Vihar,28.49512,77.10172,subscription,subscription|wax_polish,suv,299.0,699.0,0,completed
B015160,2024-10-23,11:30,U00464,C02,west,Sector 14,28.48239,77.0299,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B015161,2024-10-23,17:30,U00730,C05,north,Udyog Vihar,28.50076,77.09445,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B015162,2024-10-23,16:00,U01381,C07,north,Cyber Hub,28.49069,77.07418,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015163,2024-10-23,10:30,U00793,C07,east,Sector 56,28.43177,77.10766,subscription,subscription|tyre_dressing|pet_hair,sedan,299.0,548.0,0,completed
B015164,2024-10-23,08:00,U02575,C10,north,Golf Course Road,28.43439,77.11488,subscription,subscription|interior_clean|wax_polish|tyre_dressing,hatchback,299.0,1048.0,0,completed
B015165,2024-10-23,11:00,U02350,C06,north,Udyog Vihar,28.49736,77.07932,exterior,exterior,sedan,349.0,349.0,0,completed
B015166,2024-10-23,15:30,U00543,C04,north,Udyog Vihar,28.49135,77.1083,exterior_plus,exterior_plus|interior_clean|wax_polish|tyre_dressing,suv,499.0,1248.0,0,completed
B015167,2024-10-23,08:00,U01747,C11,north,Cyber Hub,28.48208,77.10178,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B015168,2024-10-23,17:00,U02506,C11,west,Palam Vihar,28.50003,77.04258,full_detail,full_detail|tyre_dressing|engine_bay,suv,999.0,1448.0,0,completed
B015169,2024-10-23,08:00,U02132,C09,west,Palam Vihar,28.47953,77.03331,subscription,subscription,hatchback,299.0,299.0,0,completed
B015170,2024-10-23,08:30,U00191,C04,north,Udyog Vihar,28.50145,77.1049,subscription,subscription,hatchback,299.0,299.0,0,completed
B015171,2024-10-23,08:00,U01808,C10,east,Sector 56,28.43331,77.08639,subscription,subscription|engine_bay,hatchback,299.0,649.0,0,completed
B015172,2024-10-23,12:00,U00801,C04,west,Sector 14,28.47256,77.03842,full_detail,full_detail|engine_bay,sedan,999.0,1349.0,0,completed
B015173,2024-10-23,18:00,U02078,C06,north,Cyber Hub,28.5012,77.08255,full_detail,full_detail|interior_clean|tyre_dressing,sedan,999.0,1348.0,0,completed
B015174,2024-10-23,16:00,U01714,C06,west,Sector 14,28.45827,77.02754,exterior,exterior,suv,349.0,349.0,0,completed
B015175,2024-10-23,08:00,U01790,C03,south,Manesar,28.33052,76.92606,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B015176,2024-10-23,09:30,U00175,C01,west,New Gurgaon,28.43475,76.97078,subscription,subscription|interior_clean|wax_polish,suv,299.0,949.0,0,completed
B015177,2024-10-23,18:30,U00975,C09,north,Cyber Hub,28.475,77.06865,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B015178,2024-10-23,11:00,U00134,C04,west,Palam Vihar,28.50357,77.03348,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B015179,2024-10-23,10:00,U01927,C09,north,Cyber Hub,28.48399,77.09307,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B015180,2024-10-23,10:30,U01887,C04,north,Golf Course Road,28.4255,77.10031,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B015181,2024-10-23,09:00,U01638,C09,north,Udyog Vihar,28.49293,77.07845,interior,interior|interior_clean|tyre_dressing|pet_hair,hatchback,399.0,898.0,0,completed
B015182,2024-10-23,14:30,U00378,C11,north,Udyog Vihar,28.48761,77.09865,exterior,exterior|engine_bay,hatchback,349.0,699.0,0,completed
B015183,2024-10-23,10:30,U00518,C05,north,Golf Course Road,28.42363,77.11299,subscription,subscription,suv,299.0,299.0,0,completed
B015184,2024-10-23,18:00,U02346,C11,north,Udyog Vihar,28.50327,77.0712,subscription,subscription,suv,299.0,299.0,0,completed
B015185,2024-10-23,11:30,U01796,C10,north,Cyber Hub,28.49537,77.09963,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B015186,2024-10-23,16:30,U02496,C03,north,Cyber Hub,28.48783,77.09176,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,0,completed
B015187,2024-10-23,12:30,U01231,C09,west,Sector 14,28.4746,77.06292,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B015188,2024-10-23,15:30,U02585,C04,south,Sohna Road,28.40129,77.0363,exterior,exterior,hatchback,349.0,349.0,0,completed
B015189,2024-10-23,15:30,U01159,C04,west,New Gurgaon,28.42789,76.99062,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B015190,2024-10-23,08:00,U00855,C08,north,Cyber Hub,28.49402,77.09274,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015191,2024-10-23,09:00,U01825,C01,north,Golf Course Road,28.42207,77.09558,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B015192,2024-10-23,15:00,U00885,C06,south,Manesar,28.35047,76.94059,exterior,exterior|tyre_dressing,hatchback,349.0,448.0,0,completed
B015193,2024-10-23,16:00,U01464,C04,south,Sohna Road,28.3968,77.02691,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B015194,2024-10-23,08:00,U01763,C04,west,Sector 14,28.47292,77.01922,subscription,subscription,sedan,299.0,299.0,0,completed
B015195,2024-10-23,10:30,U00815,C01,west,Sector 14,28.47776,77.01853,subscription,subscription|pet_hair,suv,299.0,449.0,0,completed
B015196,2024-10-23,09:00,U02101,C06,north,DLF Phase 3,28.48307,77.09613,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B015197,2024-10-23,12:00,U02228,C08,south,Manesar,28.34252,76.93828,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B015198,2024-10-24,09:30,U02115,C10,north,DLF Phase 3,28.49259,77.10573,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B015199,2024-10-24,12:00,U00351,C07,north,Golf Course Road,28.44655,77.10976,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015200,2024-10-24,15:00,U02416,C05,north,DLF Phase 3,28.48157,77.08841,subscription,subscription,suv,299.0,299.0,0,completed
B015201,2024-10-24,16:30,U01441,C04,west,Palam Vihar,28.49712,77.02213,subscription,subscription,suv,299.0,299.0,0,completed
B015202,2024-10-24,09:30,U02241,C05,north,Golf Course Road,28.44945,77.09396,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B015203,2024-10-24,12:30,U02448,C08,north,Cyber Hub,28.50512,77.0945,subscription,subscription,suv,299.0,299.0,0,completed
B015204,2024-10-24,17:30,U00373,C08,north,Golf Course Road,28.45093,77.11867,subscription,subscription,sedan,299.0,299.0,0,completed
B015205,2024-10-24,17:00,U02070,C10,north,Udyog Vihar,28.50567,77.08204,subscription,subscription|interior_clean|tyre_dressing|engine_bay,hatchback,299.0,998.0,0,completed
B015206,2024-10-24,14:30,U00258,C05,north,DLF Phase 3,28.49763,77.08586,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B015207,2024-10-24,10:30,U02353,C07,north,Cyber Hub,28.49154,77.09797,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B015208,2024-10-24,09:30,U00773,C03,south,Manesar,28.35413,76.94208,subscription,subscription|wax_polish|tyre_dressing|pet_hair,hatchback,299.0,948.0,0,completed
B015209,2024-10-24,18:00,U01960,C05,north,DLF Phase 3,28.48024,77.09238,exterior,exterior,hatchback,349.0,349.0,0,completed
B015210,2024-10-24,13:30,U00164,C07,south,Manesar,28.36147,76.94455,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B015211,2024-10-24,11:30,U00389,C02,west,New Gurgaon,28.42565,76.97445,subscription,subscription,sedan,299.0,299.0,0,completed
B015212,2024-10-24,12:00,U00629,C02,north,Cyber Hub,28.50347,77.08586,interior,interior,hatchback,399.0,399.0,0,completed
B015213,2024-10-24,08:00,U00854,C11,north,Golf Course Road,28.44655,77.10378,subscription,subscription,suv,299.0,299.0,0,completed
B015214,2024-10-24,14:00,U00031,C01,east,Sector 56,28.44377,77.09309,interior,interior|tyre_dressing,sedan,399.0,498.0,0,completed
B015215,2024-10-24,16:00,U01159,C09,west,New Gurgaon,28.42789,76.99062,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,0,completed
B015216,2024-10-24,10:30,U01350,C02,north,Golf Course Road,28.43603,77.08424,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B015217,2024-10-24,17:30,U00230,C01,north,DLF Phase 3,28.49778,77.07217,exterior,exterior|wax_polish,suv,349.0,749.0,0,completed
B015218,2024-10-24,09:00,U01635,C04,north,Udyog Vihar,28.52389,77.07287,subscription,subscription,suv,299.0,299.0,0,completed
B015219,2024-10-24,11:00,U01808,C04,east,Sector 56,28.43331,77.08639,subscription,subscription,hatchback,299.0,299.0,0,completed
B015220,2024-10-24,16:00,U00180,C04,north,Golf Course Road,28.43588,77.08566,exterior,exterior,sedan,349.0,349.0,0,completed
B015221,2024-10-24,11:30,U00761,C11,south,Sohna Road,28.41629,77.06314,interior,interior,sedan,399.0,399.0,0,completed
B015222,2024-10-24,16:30,U00194,C05,west,New Gurgaon,28.4205,76.98645,subscription,subscription,hatchback,299.0,299.0,0,completed
B015223,2024-10-24,12:00,U00107,C04,south,Sohna Road,28.40663,77.05104,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B015224,2024-10-24,12:00,U00465,C05,north,Golf Course Road,28.42139,77.09509,subscription,subscription,sedan,299.0,299.0,0,completed
B015225,2024-10-24,16:30,U00344,C04,south,Sohna Road,28.40552,77.04984,exterior_plus,exterior_plus,suv,499.0,499.0,0,completed
B015226,2024-10-24,10:00,U02156,C05,north,Udyog Vihar,28.50531,77.06725,interior,interior,suv,399.0,399.0,0,completed
B015227,2024-10-24,16:00,U01735,C11,north,Golf Course Road,28.44769,77.09524,subscription,subscription|interior_clean|tyre_dressing|pet_hair,hatchback,299.0,798.0,0,completed
B015228,2024-10-24,11:30,U02533,C08,north,Cyber Hub,28.50576,77.10526,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B015229,2024-10-24,09:30,U01689,C09,west,New Gurgaon,28.42866,76.97993,subscription,subscription,hatchback,299.0,299.0,0,completed
B015230,2024-10-24,10:00,U01424,C09,north,DLF Phase 3,28.52537,77.11198,interior,interior,suv,399.0,399.0,0,completed
B015231,2024-10-24,13:00,U00027,C10,north,Udyog Vihar,28.48337,77.08368,exterior,exterior,sedan,349.0,349.0,0,completed
B015232,2024-10-24,16:00,U00048,C11,south,Sohna Road,28.41506,77.04342,exterior_plus,exterior_plus|tyre_dressing,sedan,499.0,598.0,0,completed
B015233,2024-10-24,13:30,U01954,C06,north,Golf Course Road,28.44017,77.09712,exterior,exterior|interior_clean|tyre_dressing,sedan,349.0,698.0,0,completed
B015234,2024-10-24,13:00,U01886,C08,west,Sector 14,28.49563,77.00817,subscription,subscription,sedan,299.0,299.0,0,completed
B015235,2024-10-24,11:30,U00993,C08,north,Udyog Vihar,28.50631,77.09975,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B015236,2024-10-24,08:30,U00830,C06,north,Cyber Hub,28.49233,77.09137,subscription,subscription,sedan,299.0,299.0,0,completed
B015237,2024-10-24,15:30,U00429,C03,north,DLF Phase 3,28.48433,77.10672,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B015238,2024-10-24,17:00,U00907,C06,west,Sector 14,28.46282,77.04881,subscription,subscription|interior_clean|tyre_dressing|engine_bay,sedan,299.0,998.0,0,completed
B015239,2024-10-24,10:00,U00725,C01,north,Golf Course Road,28.45053,77.11951,exterior,exterior,hatchback,349.0,349.0,0,completed
B015240,2024-10-24,12:30,U01697,C05,east,Sector 56,28.42373,77.12876,exterior,exterior,hatchback,349.0,349.0,0,completed
B015241,2024-10-24,16:00,U01354,C03,north,Udyog Vihar,28.50434,77.0888,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B015242,2024-10-24,12:30,U00097,C10,north,Golf Course Road,28.44904,77.09355,subscription,subscription,sedan,299.0,299.0,0,completed
B015243,2024-10-24,16:00,U00148,C08,east,Sector 56,28.43114,77.08749,subscription,subscription,suv,299.0,299.0,0,completed
B015244,2024-10-24,12:00,U01227,C11,north,Cyber Hub,28.49076,77.07921,subscription,subscription,sedan,299.0,299.0,0,completed
B015245,2024-10-24,15:30,U00947,C01,north,Golf Course Road,28.44151,77.1059,subscription,subscription,suv,299.0,299.0,0,completed
B015246,2024-10-25,09:00,U01940,C09,west,Palam Vihar,28.47929,77.0295,exterior_plus,exterior_plus|tyre_dressing,sedan,499.0,598.0,0,completed
B015247,2024-10-25,09:00,U00511,C01,north,DLF Phase 3,28.48367,77.112,exterior,exterior,sedan,349.0,349.0,0,completed
B015248,2024-10-25,17:00,U01542,C01,north,Udyog Vihar,28.49438,77.09466,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B015249,2024-10-25,12:30,U01427,C04,north,Cyber Hub,28.48385,77.07439,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B015250,2024-10-25,08:30,U02288,C04,west,Sector 14,28.46809,77.04597,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B015251,2024-10-25,13:30,U00205,C03,north,Cyber Hub,28.49321,77.09224,subscription,subscription|pet_hair,sedan,299.0,449.0,0,completed
B015252,2024-10-25,11:30,U02566,C05,north,Golf Course Road,28.43171,77.11669,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B015253,2024-10-25,08:30,U02206,C09,west,Palam Vihar,28.52229,77.04875,interior,interior|tyre_dressing,hatchback,399.0,498.0,0,completed
