booking_id,date,crew_id,customer_id,zone,scheduled_time,arrival_time,late_minutes,duration_minutes,distance_km,water_litres,dirtiness_level,rating,revenue
B017385,2024-12-08,C02,U01359,north,09:00,09:01,2,38,2.45,61.3,3,5,299.0
B017386,2024-12-08,C01,U01627,north,09:00,09:05,6,50,9.41,63.7,3,5,651.0
B017387,2024-12-08,C05,U00347,west,10:00,10:05,5,56,10.53,65.7,4,4,699.0
B017389,2024-12-08,C08,U01788,north,09:00,09:00,0,50,1.91,92.0,4,4,549.0
B017390,2024-12-08,C03,U01560,north,18:30,18:30,0,45,0.93,47.1,2,4,500.0
B017391,2024-12-08,C10,U00577,north,13:00,13:05,6,74,4.67,62.5,3,4,1001.0
B017392,2024-12-08,C11,U01397,south,17:30,17:45,15,62,10.07,89.3,3,3,750.0
B017393,2024-12-08,C10,U00625,north,14:00,14:00,0,88,1.7,62.8,2,4,1249.0
B017394,2024-12-08,C05,U02451,west,10:30,10:33,3,36,10.73,31.3,1,5,439.0
B017395,2024-12-08,C04,U02481,north,08:00,08:03,4,66,2.39,50.9,1,4,900.0
B017396,2024-12-08,C11,U01163,north,15:00,15:13,13,37,10.88,40.7,2,3,401.0
B017397,2024-12-08,C07,U02149,south,15:00,15:24,25,57,18.51,69.9,2,3,549.0
B017398,2024-12-08,C08,U00514,south,12:30,12:30,0,30,9.95,72.9,4,4,401.0
B017399,2024-12-08,C03,U00312,south,16:30,16:33,3,40,6.86,66.0,2,4,299.0
B017400,2024-12-08,C11,U02214,north,10:00,10:00,0,37,12.61,57.8,2,3,299.0
B017401,2024-12-08,C01,U00289,west,08:00,08:22,22,30,11.16,52.3,2,3,299.0
B017402,2024-12-08,C07,U00120,north,08:00,08:09,9,72,8.65,53.6,1,4,801.0
B017403,2024-12-08,C07,U00074,south,11:30,11:30,0,67,8.06,67.2,2,4,849.0
B017404,2024-12-08,C03,U01271,north,09:00,09:00,0,60,2.24,80.5,2,4,549.0
B017405,2024-12-08,C06,U01494,west,10:00,10:05,5,83,1.03,48.2,3,3,1348.0
B017406,2024-12-08,C09,U01549,south,08:30,08:50,20,37,21.89,47.2,2,4,299.0
B017407,2024-12-08,C03,U01611,north,14:30,14:30,0,85,6.68,66.9,2,4,949.0
B017408,2024-12-08,C01,U00570,south,11:00,11:22,23,30,16.51,61.1,2,5,401.0
B017409,2024-12-08,C06,U01796,north,16:00,16:12,13,50,14.8,52.3,1,3,549.0
B017410,2024-12-08,C04,U02213,south,11:30,11:37,8,41,18.59,35.4,1,2,398.0
B017411,2024-12-08,C09,U00971,north,10:00,10:03,3,57,0.9,61.8,2,4,651.0
B017414,2024-12-08,C08,U00149,south,15:30,15:58,28,30,20.16,56.3,3,3,299.0
B017415,2024-12-08,C11,U00414,north,11:00,11:18,19,115,12.25,70.3,3,4,1498.0
B017416,2024-12-08,C08,U00182,north,10:00,10:00,0,30,7.76,60.9,3,4,299.0
B017417,2024-12-08,C08,U01180,north,08:00,08:07,7,40,1.72,62.9,2,3,538.0
B017418,2024-12-08,C09,U01102,north,13:00,13:00,0,37,1.04,41.5,1,5,299.0
B017419,2024-12-08,C06,U01455,north,15:30,15:50,21,35,12.07,51.0,2,4,439.0
B017420,2024-12-08,C09,U01611,north,10:00,10:03,3,37,3.48,51.5,2,5,299.0
B017421,2024-12-08,C05,U01615,west,18:30,18:38,9,56,10.12,79.4,2,5,648.0
B017422,2024-12-08,C07,U01480,north,16:00,16:15,15,52,7.8,41.1,1,3,698.0
B017423,2024-12-08,C08,U01022,south,17:30,17:47,17,40,22.27,60.3,2,3,538.0
B017424,2024-12-08,C04,U02032,west,09:30,09:33,3,41,10.02,41.3,2,3,398.0
B017425,2024-12-08,C04,U02265,west,12:30,12:35,6,36,7.75,47.7,2,5,299.0
B017426,2024-12-08,C07,U01592,west,18:00,18:17,17,67,8.81,42.2,1,4,949.0
B017427,2024-12-08,C01,U00669,north,15:00,15:03,4,35,10.05,48.7,2,4,398.0
B017428,2024-12-08,C02,U00544,north,17:00,17:00,0,69,1.89,75.9,3,5,849.0
B017429,2024-12-08,C11,U01068,south,18:00,18:00,0,47,4.21,55.8,3,4,538.0
B017430,2024-12-08,C01,U00337,north,09:30,09:39,9,30,9.61,40.8,1,4,401.0
B017431,2024-12-08,C04,U00030,north,15:00,15:09,9,61,3.57,59.7,2,3,748.0
B017432,2024-12-09,C07,U01952,north,11:00,11:01,2,67,7.55,38.9,1,4,798.0
B017433,2024-12-09,C08,U00772,west,09:30,09:37,7,35,13.8,51.1,2,4,398.0
B017434,2024-12-09,C01,U01878,south,12:30,12:48,18,30,19.38,58.4,2,4,349.0
B017435,2024-12-09,C01,U01844,south,12:00,12:09,10,49,5.57,49.6,2,3,549.0
B017436,2024-12-09,C05,U00212,north,08:00,08:00,0,31,4.66,54.0,4,5,349.0
B017437,2024-12-09,C10,U00741,south,16:30,16:30,0,54,8.16,74.0,2,4,549.0
B017438,2024-12-09,C03,U01506,west,15:00,15:18,19,60,10.34,74.4,3,4,599.0
B017439,2024-12-09,C10,U01612,west,09:30,09:31,2,34,9.47,54.6,3,4,299.0
B017440,2024-12-09,C05,U02094,south,08:00,08:16,16,31,7.34,30.8,1,4,349.0
B017441,2024-12-09,C02,U00939,north,12:30,12:30,0,118,3.91,40.6,2,5,1349.0
B017442,2024-12-09,C04,U01676,north,13:30,13:30,0,41,3.9,41.3,2,4,398.0
B017443,2024-12-09,C08,U01439,west,14:00,14:03,4,74,5.2,66.2,3,3,899.0
B017444,2024-12-09,C11,U01199,north,12:30,12:46,17,37,13.29,50.1,3,3,299.0
B017445,2024-12-09,C11,U00300,north,11:00,11:07,7,57,12.52,66.2,2,5,599.0
B017446,2024-12-09,C11,U01722,north,10:00,10:03,4,37,11.41,39.2,2,4,299.0
B017447,2024-12-09,C08,U00294,north,12:00,12:07,7,50,0.72,60.6,2,3,549.0
B017448,2024-12-09,C01,U01448,south,09:00,09:20,20,45,17.4,64.9,2,3,449.0
B017449,2024-12-09,C09,U00042,west,11:30,11:35,6,116,6.62,72.1,3,3,1349.0
B017450,2024-12-09,C01,U02446,south,13:30,13:50,21,64,18.13,68.0,3,4,899.0
B017451,2024-12-09,C06,U01626,north,13:00,13:07,7,30,15.37,41.5,2,5,299.0
B017452,2024-12-09,C07,U00342,north,11:30,11:31,1,42,3.55,67.6,3,4,398.0
B017453,2024-12-09,C08,U01343,south,08:00,08:11,12,60,11.72,51.7,1,3,748.0
B017455,2024-12-09,C08,U01422,north,08:30,08:33,4,30,5.43,36.7,1,5,299.0
B017456,2024-12-09,C05,U01882,south,15:00,15:22,22,60,18.58,69.6,3,4,749.0
B017457,2024-12-09,C02,U00285,north,08:30,08:30,0,64,1.31,56.4,4,5,649.0
B017458,2024-12-09,C05,U01594,north,13:30,13:30,0,51,5.63,70.4,3,5,599.0
B017459,2024-12-09,C04,U01298,north,14:30,14:39,9,61,4.5,47.5,2,4,798.0
B017460,2024-12-09,C02,U01331,north,14:30,14:30,0,58,1.4,56.5,2,4,548.0
B017461,2024-12-09,C07,U00839,south,14:30,14:56,27,62,15.15,39.1,2,3,649.0
B017462,2024-12-09,C09,U01548,east,18:00,18:02,2,116,4.16,77.7,2,4,1249.0
B017463,2024-12-09,C02,U00226,north,08:00,08:01,1,38,6.26,40.8,2,5,299.0
B017464,2024-12-09,C07,U00323,north,11:30,11:30,0,37,1.91,53.4,4,4,299.0
B017465,2024-12-09,C09,U00293,north,14:00,14:09,9,57,2.52,77.1,2,3,599.0
B017466,2024-12-09,C08,U00314,north,16:00,16:02,2,78,2.14,41.3,1,5,999.0
B017467,2024-12-09,C02,U01467,west,11:00,11:15,15,38,7.5,57.7,4,4,349.0
B017468,2024-12-09,C10,U02034,north,09:00,09:09,9,39,3.21,75.1,3,5,398.0
B017469,2024-12-09,C11,U00136,north,14:30,14:39,10,62,13.7,71.6,1,3,698.0
B017470,2024-12-09,C02,U01200,north,12:30,12:30,0,63,2.19,86.7,3,3,648.0
B017471,2024-12-09,C11,U02141,north,16:00,16:12,13,37,12.14,39.1,2,4,299.0
B017472,2024-12-09,C09,U02560,east,08:00,08:00,0,126,10.5,69.6,3,4,1498.0
B017473,2024-12-09,C11,U00161,west,13:30,13:31,1,57,2.62,86.8,3,4,599.0
B017474,2024-12-10,C09,U01137,north,16:30,16:37,7,53,1.83,30.6,1,5,598.0
B017475,2024-12-10,C01,U01672,north,13:30,13:37,8,65,10.73,65.8,4,5,749.0
B017476,2024-12-10,C08,U01398,west,15:00,15:00,0,30,4.52,39.6,1,3,349.0
B017477,2024-12-10,C09,U01079,north,11:30,11:30,0,48,3.0,44.5,2,4,499.0
B017478,2024-12-10,C01,U00862,west,11:30,11:48,19,50,11.67,71.7,1,4,549.0
B017479,2024-12-10,C09,U00911,north,16:30,16:36,6,43,4.31,39.9,2,5,399.0
B017480,2024-12-10,C03,U01612,west,18:00,18:00,0,51,11.07,39.1,1,4,499.0
B017481,2024-12-10,C11,U02346,north,08:00,08:22,22,62,12.33,79.1,2,3,648.0
B017482,2024-12-10,C02,U00711,north,15:00,15:03,3,38,0.77,79.0,4,3,299.0
B017483,2024-12-10,C07,U00685,west,12:30,12:48,18,42,9.02,39.7,1,3,399.0
B017484,2024-12-10,C08,U01038,north,15:00,15:13,13,30,1.35,45.8,3,4,299.0
B017485,2024-12-10,C09,U01846,north,11:00,11:00,0,62,2.29,60.2,2,3,699.0
B017486,2024-12-10,C07,U00151,north,09:30,09:30,0,57,2.56,66.9,3,4,549.0
B017487,2024-12-10,C02,U02236,north,15:30,15:30,0,49,6.04,53.5,2,5,499.0
B017488,2024-12-10,C07,U02364,west,10:00,10:00,0,37,5.27,55.8,3,3,299.0
B017489,2024-12-10,C03,U01295,west,18:00,18:06,6,65,11.01,40.7,1,4,699.0
B017490,2024-12-10,C08,U02569,north,10:00,10:09,10,50,2.1,61.4,2,4,549.0
B017491,2024-12-10,C07,U01883,north,16:00,16:11,11,42,7.78,58.8,2,3,399.0
B017492,2024-12-10,C02,U01170,north,10:00,10:11,11,43,3.37,58.9,3,4,398.0
B017493,2024-12-10,C09,U00814,north,10:30,10:37,8,48,5.24,33.0,1,4,498.0
B017494,2024-12-10,C02,U01320,north,11:00,11:03,4,83,6.43,64.5,2,5,999.0
B017495,2024-12-10,C06,U01043,south,10:00,10:03,3,64,4.79,50.5,4,4,948.0
B017496,2024-12-10,C02,U02143,north,17:30,17:30,0,63,2.71,37.8,2,4,748.0
B017497,2024-12-10,C10,U02410,west,15:30,15:30,0,59,8.16,57.8,2,4,699.0
B017498,2024-12-10,C04,U01931,south,11:30,11:30,0,62,7.37,68.1,2,4,649.0
B017499,2024-12-10,C07,U02090,north,11:00,11:13,13,52,3.85,38.0,2,4,449.0
B017500,2024-12-10,C02,U02218,north,09:30,09:30,0,58,2.8,71.6,2,4,549.0
B017501,2024-12-10,C07,U02338,west,10:00,10:20,21,67,11.66,62.5,3,4,748.0
B017502,2024-12-10,C05,U01283,north,13:00,13:00,0,31,7.09,49.5,2,5,349.0
B017503,2024-12-10,C03,U00736,north,09:30,09:48,19,80,8.68,64.6,2,2,899.0
B017504,2024-12-10,C05,U01575,west,17:30,17:30,0,66,7.7,86.9,3,5,699.0
B017505,2024-12-10,C06,U00798,west,15:30,15:30,0,45,0.87,62.3,4,4,449.0
B017506,2024-12-10,C10,U00592,north,08:30,08:31,1,34,3.72,58.5,3,4,349.0
B017507,2024-12-10,C06,U00632,west,09:30,09:31,2,55,6.56,52.1,3,4,699.0
B017509,2024-12-10,C01,U01107,north,18:00,18:00,0,30,3.88,46.5,3,4,299.0
B017510,2024-12-10,C04,U00626,north,14:30,14:30,0,36,1.0,53.3,4,4,349.0
B017511,2024-12-10,C05,U00514,south,17:00,17:03,4,40,7.62,64.7,3,5,499.0
B017512,2024-12-10,C05,U02340,north,11:30,11:33,3,41,1.96,78.8,4,4,498.0
B017513,2024-12-11,C10,U00999,north,10:30,10:30,0,54,2.08,64.5,3,5,549.0
B017514,2024-12-11,C07,U01588,north,08:30,08:30,0,62,6.05,66.7,2,3,648.0
B017515,2024-12-11,C08,U00633,north,14:30,14:30,0,35,1.11,46.6,2,4,398.0
B017516,2024-12-11,C01,U01036,north,15:30,15:30,0,69,4.19,38.0,2,5,998.0
B017517,2024-12-11,C06,U00402,north,10:30,10:46,17,35,14.35,58.2,2,3,398.0
B017518,2024-12-11,C07,U00220,west,11:30,11:43,13,62,10.78,58.5,4,4,699.0
B017519,2024-12-11,C07,U01673,south,11:00,11:20,20,57,17.19,74.7,1,4,599.0
B017520,2024-12-11,C06,U02171,south,09:30,09:39,10,50,5.55,63.1,2,4,549.0
B017522,2024-12-11,C06,U01362,east,16:00,16:18,19,40,10.99,45.7,2,4,498.0
B017524,2024-12-11,C10,U00863,west,09:30,09:30,0,39,7.62,46.7,3,4,398.0
B017525,2024-12-11,C08,U00403,north,08:30,08:30,0,50,2.29,74.7,3,4,599.0
B017526,2024-12-11,C09,U00943,west,10:00,10:05,6,37,6.71,42.8,3,3,299.0
B017527,2024-12-11,C01,U01548,east,10:30,10:35,6,30,3.22,58.7,2,4,299.0
B017528,2024-12-11,C01,U01592,west,17:00,17:00,0,35,9.77,41.1,1,4,398.0
B017529,2024-12-11,C10,U01257,north,17:30,17:40,10,54,2.03,35.3,2,3,649.0
B017530,2024-12-11,C05,U02038,west,10:30,10:45,15,31,9.07,63.8,4,4,349.0
B017531,2024-12-11,C07,U01527,south,14:30,14:33,3,37,5.79,40.0,2,4,299.0
B017532,2024-12-11,C08,U02319,west,17:30,17:30,0,40,7.01,55.5,1,4,498.0
B017533,2024-12-11,C10,U00428,south,16:30,16:41,12,59,9.1,55.2,2,3,648.0
B017534,2024-12-11,C06,U01616,east,14:00,14:00,0,80,12.39,68.2,3,4,1048.0
B017535,2024-12-11,C07,U01543,west,08:30,08:30,0,52,7.4,36.7,1,4,499.0
B017536,2024-12-11,C08,U01576,north,10:00,10:05,6,30,2.69,49.7,2,4,299.0
B017537,2024-12-11,C07,U02407,south,12:00,12:13,13,62,6.45,60.5,2,4,699.0
B017538,2024-12-11,C05,U00629,north,09:30,09:46,16,31,6.75,35.6,1,4,299.0
B017539,2024-12-12,C05,U02185,north,09:30,09:30,0,51,5.28,55.3,2,4,549.0
B017540,2024-12-12,C08,U00302,east,18:00,18:06,6,100,9.77,97.5,4,3,1399.0
B017541,2024-12-12,C05,U01159,west,09:30,09:46,16,56,11.54,45.3,2,4,699.0
B017542,2024-12-12,C08,U01009,west,08:00,08:03,3,35,6.92,45.3,2,4,448.0
B017543,2024-12-12,C07,U01032,north,14:30,14:30,0,37,5.76,50.9,2,4,299.0
B017544,2024-12-12,C10,U00298,east,16:30,16:30,0,64,4.32,45.4,2,4,798.0
B017545,2024-12-12,C05,U00902,west,13:00,13:00,0,36,9.73,53.0,2,5,448.0
B017546,2024-12-12,C08,U00178,west,08:30,08:37,8,50,13.0,36.7,1,3,649.0
B017547,2024-12-12,C11,U01215,west,16:00,16:00,0,62,0.72,45.5,2,4,699.0
B017548,2024-12-12,C06,U01616,east,10:30,10:30,0,50,12.39,70.3,4,4,549.0
B017549,2024-12-12,C11,U02303,south,08:00,08:01,1,37,2.33,62.9,2,3,299.0
B017550,2024-12-12,C01,U00410,west,14:00,14:05,5,75,9.68,58.6,2,4,1049.0
B017551,2024-12-12,C05,U02013,north,09:00,09:09,9,31,7.45,51.1,2,4,299.0
B017552,2024-12-12,C06,U00203,north,08:00,08:07,8,50,12.89,74.3,3,3,549.0
B017553,2024-12-12,C05,U01274,east,12:00,12:00,0,51,4.24,73.6,3,5,549.0
B017554,2024-12-12,C05,U02127,south,17:00,17:02,2,56,8.76,70.7,3,4,648.0
B017555,2024-12-12,C09,U02532,north,14:00,14:00,0,37,2.51,41.7,2,4,349.0
B017556,2024-12-12,C10,U02473,north,16:30,16:30,0,49,3.68,55.6,3,4,598.0
B017557,2024-12-12,C04,U01286,north,14:30,14:30,0,72,3.36,70.9,3,4,848.0
B017558,2024-12-12,C08,U01250,north,14:30,14:30,0,44,4.27,43.3,2,4,598.0
B017559,2024-12-12,C02,U01310,north,08:00,08:00,0,38,5.14,35.6,1,5,299.0
B017560,2024-12-12,C05,U02011,north,13:30,13:41,11,31,6.97,47.8,4,4,299.0
B017561,2024-12-12,C02,U00937,south,14:00,14:05,6,103,10.87,50.2,2,4,1098.0
B017562,2024-12-12,C03,U01191,north,16:00,16:00,0,45,4.47,56.4,2,4,399.0
B017563,2024-12-12,C02,U00818,east,17:00,17:03,4,38,6.27,52.9,4,5,349.0
B017564,2024-12-12,C06,U01996,south,14:30,14:30,0,30,7.81,65.6,3,5,299.0
B017565,2024-12-12,C01,U01883,north,10:30,10:52,23,35,10.42,47.3,1,3,448.0
B017566,2024-12-12,C02,U02155,north,14:00,14:00,0,38,2.32,36.4,1,4,349.0
B017567,2024-12-12,C01,U02139,west,13:00,13:05,6,59,12.14,60.8,2,5,748.0
B017568,2024-12-12,C03,U01103,west,16:00,16:18,18,85,10.27,41.0,2,3,1049.0
B017569,2024-12-12,C10,U02380,north,11:00,11:03,3,54,2.5,62.6,2,4,599.0
B017570,2024-12-12,C11,U02038,west,17:30,17:36,6,42,10.6,44.9,2,3,398.0
B017571,2024-12-12,C03,U00540,north,14:00,14:07,7,85,5.82,59.4,1,4,999.0
B017572,2024-12-12,C07,U00545,north,08:00,08:00,0,67,5.29,65.2,2,5,748.0
B017573,2024-12-12,C10,U01171,west,15:00,15:11,11,34,6.59,39.8,2,5,299.0
B017574,2024-12-12,C03,U00855,north,18:00,18:00,0,85,5.65,74.5,3,3,999.0
B017575,2024-12-12,C06,U01740,south,10:00,10:11,11,30,6.15,47.4,2,3,299.0
B017576,2024-12-12,C06,U00282,north,15:00,15:16,16,80,14.23,84.7,3,3,1049.0
B017577,2024-12-12,C03,U01736,north,14:30,14:30,0,60,6.28,62.7,2,4,599.0
B017578,2024-12-12,C07,U02370,north,18:00,18:03,4,57,2.48,58.0,2,4,549.0
B017579,2024-12-13,C05,U00688,east,12:30,12:30,0,31,2.33,50.9,1,4,349.0
B017580,2024-12-13,C01,U01522,south,18:30,18:30,0,65,6.03,63.0,1,5,749.0
B017581,2024-12-13,C05,U02091,north,11:00,11:01,1,56,0.41,62.3,2,5,748.0
B017582,2024-12-13,C11,U02138,west,16:30,16:30,0,62,2.4,62.0,2,4,749.0
B017583,2024-12-13,C01,U01585,north,14:00,14:05,6,50,8.89,49.6,3,4,548.0
B017584,2024-12-13,C09,U00496,north,14:00,14:03,4,37,3.05,63.2,2,4,299.0
B017585,2024-12-13,C11,U00552,north,08:30,08:31,2,42,12.86,52.6,2,4,398.0
B017586,2024-12-13,C04,U00304,north,15:00,15:00,0,36,4.4,64.8,3,3,299.0
B017587,2024-12-13,C04,U01827,west,16:00,16:12,13,56,7.54,62.2,1,3,549.0
B017588,2024-12-13,C10,U01372,north,09:00,09:00,0,39,3.3,49.8,4,5,398.0
B017589,2024-12-13,C02,U00085,north,12:30,12:30,0,38,1.44,39.2,2,5,299.0
B017590,2024-12-13,C10,U01911,east,12:00,12:00,0,39,3.56,68.3,3,3,398.0
B017591,2024-12-13,C10,U00836,west,18:00,18:03,3,34,7.82,49.2,2,3,299.0
B017592,2024-12-13,C04,U00396,north,17:30,17:38,9,56,3.66,63.7,3,4,649.0
B017593,2024-12-13,C06,U00096,north,09:00,09:00,0,78,11.47,48.2,2,4,999.0
B017595,2024-12-13,C11,U00306,south,08:00,08:00,0,57,4.23,62.3,2,5,549.0
B017596,2024-12-13,C03,U00751,east,18:00,18:00,0,56,1.42,50.5,3,3,598.0
B017597,2024-12-13,C04,U02516,north,11:00,11:00,0,81,2.73,58.4,1,4,999.0
B017598,2024-12-13,C01,U02249,west,14:00,14:11,11,55,11.16,55.8,2,4,698.0
B017599,2024-12-13,C06,U00744,west,15:00,15:00,0,55,1.62,75.1,4,4,648.0
B017600,2024-12-13,C04,U01140,north,17:00,17:14,14,61,2.43,83.1,4,4,699.0
B017601,2024-12-13,C10,U01647,north,14:00,14:28,28,93,4.99,47.5,3,3,1098.0
B017602,2024-12-13,C02,U01337,south,14:30,14:43,13,43,11.48,44.6,3,3,398.0
B017603,2024-12-13,C10,U00074,south,15:30,15:52,23,34,9.33,50.4,2,2,299.0
B017604,2024-12-13,C06,U02199,north,08:00,08:22,23,103,10.04,48.3,2,3,1399.0
B017605,2024-12-13,C01,U00478,north,17:00,17:08,9,30,9.74,47.1,3,4,349.0
B017606,2024-12-13,C11,U01610,south,08:30,08:37,7,48,4.34,67.3,3,4,499.0
B017607,2024-12-13,C08,U00384,north,09:30,09:35,5,55,8.06,44.3,2,5,699.0
B017608,2024-12-13,C03,U01189,south,11:30,11:37,8,60,18.99,64.8,3,4,549.0
B017609,2024-12-13,C08,U01324,north,14:30,14:30,0,35,5.02,47.7,3,3,398.0
B017610,2024-12-13,C04,U01984,north,08:00,08:00,0,61,5.77,79.5,4,4,648.0
B017611,2024-12-13,C01,U00682,south,12:30,12:30,0,30,6.23,50.1,1,4,299.0
B017612,2024-12-13,C03,U00112,west,14:30,14:50,20,65,9.81,66.0,3,3,648.0
B017613,2024-12-13,C06,U00380,west,18:30,18:30,0,55,0.25,34.3,1,4,749.0
B017614,2024-12-13,C06,U00827,north,10:00,10:20,21,35,14.61,34.1,1,2,398.0
B017615,2024-12-13,C04,U00089,west,09:00,09:00,0,36,5.64,36.6,2,4,299.0
B017616,2024-12-13,C10,U02387,south,08:00,08:18,18,34,10.63,32.7,1,3,299.0
B017617,2024-12-13,C04,U01501,east,09:00,09:03,4,77,5.98,48.8,2,4,998.0
B017618,2024-12-13,C09,U02056,north,08:00,08:00,0,37,5.37,66.7,3,4,299.0
B017619,2024-12-13,C01,U00317,north,11:30,11:33,3,39,8.87,38.0,1,4,499.0
B017620,2024-12-13,C02,U00200,north,16:00,16:00,0,58,2.69,69.1,2,4,599.0
B017621,2024-12-13,C06,U01010,east,10:30,10:33,4,70,12.1,54.6,3,3,899.0
B017622,2024-12-13,C06,U00680,north,13:30,13:33,4,35,14.08,52.5,3,4,398.0
B017623,2024-12-13,C05,U01605,north,14:00,14:07,7,51,5.59,62.7,2,4,549.0
B017624,2024-12-13,C10,U02045,south,08:30,08:39,10,69,8.93,48.9,4,5,898.0
B017625,2024-12-13,C04,U01744,south,16:30,16:51,21,36,18.16,58.5,1,3,299.0
B017626,2024-12-13,C11,U02458,north,13:30,13:43,13,37,11.41,48.9,1,4,299.0
B017627,2024-12-13,C09,U01580,south,10:00,10:16,17,57,21.15,72.6,3,4,599.0
B017628,2024-12-13,C06,U01018,north,09:30,09:41,11,75,15.81,59.5,2,4,998.0
B017629,2024-12-13,C05,U00956,north,13:30,13:30,0,36,1.01,54.1,4,4,398.0
B017631,2024-12-13,C08,U02036,north,10:00,10:00,0,30,3.03,52.6,2,4,299.0
B017632,2024-12-13,C03,U00430,north,08:30,08:37,8,40,7.76,60.6,2,3,299.0
B017633,2024-12-13,C02,U01301,north,08:00,08:11,12,63,1.85,51.7,1,3,699.0
B017634,2024-12-13,C04,U00262,north,12:00,12:00,0,94,6.3,40.4,2,3,999.0
B017635,2024-12-14,C11,U01230,north,15:00,15:03,4,77,13.25,62.8,3,5,900.0
B017636,2024-12-14,C02,U02353,north,14:30,14:30,0,63,0.52,63.9,3,5,648.0
B017637,2024-12-14,C08,U00600,west,09:30,09:30,0,35,11.98,46.7,3,3,500.0
B017638,2024-12-14,C07,U01658,north,08:30,08:39,9,62,8.58,90.2,3,4,750.0
B017639,2024-12-14,C04,U00629,north,09:00,09:00,0,47,5.88,46.3,4,4,538.0
B017640,2024-12-14,C07,U02051,north,17:30,17:30,0,42,5.65,42.3,2,4,500.0
B017641,2024-12-14,C03,U01959,north,11:30,11:41,12,45,5.35,40.5,2,3,500.0
B017642,2024-12-14,C08,U02255,north,16:30,16:30,0,30,5.55,52.8,3,4,401.0
B017643,2024-12-14,C02,U01715,north,09:30,09:30,0,38,1.71,51.4,2,5,299.0
B017644,2024-12-14,C01,U00973,south,17:00,17:00,0,65,4.52,63.1,3,5,699.0
B017645,2024-12-14,C07,U02466,south,09:30,09:30,0,57,5.16,53.6,1,3,651.0
B017646,2024-12-14,C03,U01478,south,16:30,16:30,0,70,6.2,65.3,1,5,788.0
B017647,2024-12-14,C04,U01933,north,15:00,15:00,0,51,5.28,60.6,2,3,449.0
B017648,2024-12-14,C02,U01902,east,15:30,15:33,3,73,8.99,77.7,4,4,699.0
B017649,2024-12-14,C07,U00371,west,16:00,16:22,22,67,13.6,57.9,3,4,849.0
B017650,2024-12-14,C03,U00169,north,10:00,10:00,0,40,6.81,39.3,2,4,299.0
B017651,2024-12-14,C10,U02040,east,09:30,09:39,10,39,6.81,50.2,1,3,500.0
B017652,2024-12-14,C07,U00576,north,09:30,09:37,8,72,5.26,46.3,2,4,999.0
B017653,2024-12-14,C09,U01433,south,17:00,17:22,22,48,19.68,42.1,2,3,599.0
B017654,2024-12-14,C02,U02341,north,13:00,13:05,5,43,7.35,46.9,4,4,398.0
B017655,2024-12-14,C11,U01481,north,08:30,08:39,9,42,13.84,41.4,2,4,439.0
B017656,2024-12-14,C03,U01533,south,11:00,11:07,7,65,8.34,67.7,2,4,648.0
B017657,2024-12-14,C04,U01362,east,15:30,15:30,0,36,4.87,49.5,2,4,401.0
B017658,2024-12-14,C09,U00956,north,09:30,09:30,0,42,4.9,28.5,1,4,398.0
B017659,2024-12-14,C10,U01897,south,09:00,09:13,14,54,21.2,67.1,3,4,651.0
B017660,2024-12-14,C06,U01440,south,09:30,09:35,6,75,8.79,53.4,4,3,1049.0
B017661,2024-12-14,C01,U00732,south,16:30,16:41,11,30,5.64,58.6,3,4,299.0
B017662,2024-12-14,C07,U02089,north,11:30,11:30,0,67,0.82,37.2,2,4,798.0
B017663,2024-12-14,C01,U00420,north,15:00,15:00,0,65,11.88,75.6,2,5,699.0
B017664,2024-12-14,C05,U00006,west,09:30,09:41,12,36,10.5,58.8,2,5,500.0
B017665,2024-12-14,C03,U02406,north,11:30,11:31,1,56,5.14,58.6,3,4,698.0
B017666,2024-12-14,C03,U02435,east,10:00,10:00,0,60,1.86,71.6,4,3,549.0
B017667,2024-12-14,C04,U00685,west,14:30,14:35,6,61,7.07,46.7,3,3,699.0
B017668,2024-12-14,C03,U01549,south,11:00,11:20,21,60,19.86,52.8,2,4,649.0
B017669,2024-12-14,C11,U00347,west,08:00,08:00,0,37,0.36,55.6,3,3,299.0
B017670,2024-12-14,C09,U02238,north,10:30,10:30,0,37,4.83,42.5,2,5,299.0
B017671,2024-12-14,C06,U02486,north,08:00,08:07,8,35,12.79,65.7,3,5,398.0
B017672,2024-12-14,C04,U01006,north,12:30,12:31,2,99,4.83,55.0,3,3,1348.0
B017673,2024-12-14,C04,U01413,north,10:30,10:30,0,66,3.78,36.3,1,4,798.0
B017674,2024-12-14,C02,U00901,north,15:00,15:00,0,54,0.97,66.8,4,5,698.0
B017675,2024-12-14,C09,U01510,south,10:30,10:41,11,62,10.01,63.9,2,3,648.0
B017676,2024-12-14,C01,U00753,north,15:00,15:13,14,30,11.64,61.1,2,4,401.0
B017677,2024-12-14,C03,U01058,west,15:00,15:16,16,65,12.71,60.0,2,3,801.0
B017678,2024-12-14,C11,U00491,west,14:30,14:30,0,82,7.32,37.8,2,4,1049.0
B017679,2024-12-14,C11,U01018,north,08:30,08:39,10,62,14.78,60.7,3,3,689.0
B017680,2024-12-14,C05,U01933,north,11:30,11:39,9,51,5.13,77.3,2,4,549.0
B017681,2024-12-14,C05,U01140,north,14:30,14:30,0,76,2.19,71.9,1,5,949.0
B017682,2024-12-14,C08,U01718,west,13:00,13:00,0,30,4.4,64.6,3,4,299.0
